DIST_NAME,AC_NAME,AC_TYPE,CAND_NAME,POSITION,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,TOTAL VOTES POLLED,TotalElectors,Criminal Case,Education,Total_Assets,Liabilities_P,Recontesting,National_party_candidate,Winner_corepathi,Winner_graduate_above,Winner_filed_ITR,Cand_corepathi,Cand_graduate_above,Cand_filed_ITR
Mahoba,Mahoba,GEN,UTTAM SINGH,6,M,GEN,35,RLD,1577,197298,298835,0,Graduate,748500,0,0,0,0,0,0,0,1,0
Mahoba,Mahoba,GEN,RAMSWAROOP,8,M,GEN,49,IND,844,197298,298835,1,Post Graduate,8123500,0,0,0,0,0,0,0,1,0
Mahoba,Mahoba,GEN,SAVITA SINGH,11,F,GEN,33,FJP,556,197298,298835,0,12th Pass,300000,0,0,0,0,0,0,0,0,0
Mahoba,Charkhari,GEN,BRIJBHUSHAN RAJPOOT ALIAS GUDDU BHAIYA,1,M,GEN,35,BJP,98360,213724,322422,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mahoba,Charkhari,GEN,JITENDRA KUMAR MISHRA,3,M,GEN,35,BSP,47408,213724,322422,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mahoba,Charkhari,GEN,HEMLATA KUSHWAHA,5,F,GEN,41,JAM,2178,213724,322422,0,Post Graduate,19529706,3800000,0,0,0,0,0,1,1,0
Mahoba,Charkhari,GEN,SUSHEEL KUMAR,6,M,GEN,40,BSCP,2023,213724,322422,0,10th Pass,5838236,0,0,0,0,0,0,0,0,1
Mahoba,Charkhari,GEN,DILIP SINGH,7,M,GEN,33,RLD,1627,213724,322422,0,Post Graduate,869561,0,0,0,0,0,0,0,1,1
Mahoba,Charkhari,GEN,LAXMI PRASAD,10,M,GEN,69,IND,1061,213724,322422,0,Literate,2009000,0,0,0,0,0,0,0,0,0
Mahoba,Charkhari,GEN,RAMBHUVAN SINGH ALIAS PRABHAT,11,M,GEN,36,IND,754,213724,322422,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mahoba,Charkhari,GEN,KUNWAR LAL,12,M,SC,36,IND,643,213724,322422,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Banda,Tindwari,GEN,BRAJESH KUMAR PRAJAPATI,1,M,GEN,31,BJP,82197,184911,309634,0,Graduate Professional,7702700,0,0,1,0,1,0,0,1,0
Banda,Tindwari,GEN,JAGDISH PRASAD PRAJAPATI,2,M,GEN,61,BSP,44790,184911,309634,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Tindwari,GEN,DALJEET SINGH,3,M,GEN,46,INC,42089,184911,309634,1,Graduate,50737782,21000657,1,1,0,0,0,1,1,1
Banda,Tindwari,GEN,RAMKARAN SINGH BACHCHAN,4,M,GEN,45,LD,4688,184911,309634,1,Graduate,33679589,4500000,0,0,0,0,0,1,1,1
Banda,Tindwari,GEN,SHYAM BABU,5,M,GEN,33,CPI,3304,184911,309634,1,Graduate,121949,0,0,1,0,0,0,0,1,0
Banda,Tindwari,GEN,SURESH KUMAR NISHAD,8,M,GEN,40,BMUP,1034,184911,309634,0,Graduate Professional,2993911,0,0,0,0,0,0,0,1,0
Banda,Tindwari,GEN,SHIVVILAS SINGH,9,M,GEN,44,IND,1000,184911,309634,0,12th Pass,883762,56174,0,0,0,0,0,0,0,1
Banda,Tindwari,GEN,ACHCHHE LAL,10,M,GEN,60,JANADIP,823,184911,309634,0,Literate,16218200,0,0,0,0,0,0,1,0,0
Banda,Tindwari,GEN,BABITA DEVI,11,F,SC,29,ASP,537,184911,309634,0,Graduate,426000,0,0,0,0,0,0,0,1,0
Banda,Tindwari,GEN,DILEEP KUMAR,12,M,GEN,32,KYP,451,184911,309634,0,Graduate,508000,0,0,0,0,0,0,0,1,1
Banda,Baberu,GEN,CHANDRAPAL KUSHWAHA,1,M,GEN,64,BJP,76187,193922,327885,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Baberu,GEN,BISHAMBHAR SINGH,3,M,GEN,63,SP,51693,193922,327885,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Baberu,GEN,HASEEB ALI,6,M,GEN,30,CPI,2788,193922,327885,0,10th Pass,528900,40000,0,1,0,0,0,0,0,0
Banda,Baberu,GEN,SHIV SHARAN,7,M,GEN,41,JANADIP,1941,193922,327885,0,12th Pass,78578,0,0,0,0,0,0,0,0,0
Banda,Baberu,GEN,JAGROOP BHASKAR,8,M,SC,40,ASP,965,193922,327885,0,8th Pass,8363500,0,0,0,0,0,0,0,0,0
Banda,Naraini,SC,RAJ KARAN KABIR,1,M,SC,42,BJP,92412,204065,335788,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Naraini,SC,BHARAT LAL DIWAKAR,2,M,SC,32,INC,47405,204065,335788,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Naraini,SC,GAYACHARAN DINKAR,3,M,SC,56,BSP,44610,204065,335788,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Naraini,SC,DAYA RAM,5,M,SC,38,CPI,3344,204065,335788,0,Graduate,7452885,100000,0,1,0,0,0,0,1,1
Banda,Naraini,SC,MATA PRASAD,6,M,SC,43,IND,2442,204065,335788,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Banda,Naraini,SC,RAMESHCHANDRA KURIL,7,M,SC,55,RLD,2407,204065,335788,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Banda,Naraini,SC,RAMKRIPAL,8,M,SC,42,IND,1899,204065,335788,0,Graduate,747000,0,0,0,0,0,0,0,1,0
Banda,Naraini,SC,BABOORAM VERMA,9,M,SC,64,ASP,1503,204065,335788,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Banda,Naraini,SC,RAM KHELAVAN,12,M,SC,44,BMUP,826,204065,335788,0,Post Graduate,1315000,4000,0,0,0,0,0,0,1,0
Banda,Naraini,SC,RAMKISHOR,13,M,SC,35,IND,770,204065,335788,0,8th Pass,316000,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,PRAKASH DWIVEDI,1,M,GEN,39,BJP,83169,182409,304204,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Banda,GEN,MADHUSUDAN KUSHWAHA,2,M,GEN,41,BSP,50341,182409,304204,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Banda,Banda,GEN,VIVEK KUMAR SINGH,3,M,GEN,61,INC,32223,182409,304204,3,Graduate Professional,132124898,0,1,1,0,0,0,1,1,1
Banda,Banda,GEN,SHYAM SUNDER SINGH,5,M,GEN,41,CPI,1953,182409,304204,0,Post Graduate,725552,0,0,1,0,0,0,0,1,0
Banda,Banda,GEN,VIMAL KRISHAN,6,M,GEN,57,SARSAMP,1642,182409,304204,0,Graduate Professional,393000,0,0,0,0,0,0,0,1,0
Banda,Banda,GEN,MOHD. IRFAN,7,M,GEN,30,IND,1399,182409,304204,0,10th Pass,50000,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,RAVINDRA NATH GUPTA,9,M,GEN,28,RLD,991,182409,304204,0,Graduate,5788507,0,0,0,0,0,0,0,1,0
Banda,Banda,GEN,GULAB CHANDRA KUSHWAHA,11,M,GEN,28,BSCP,861,182409,304204,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,KAMTA PRASAD TRIVEDI,12,M,GEN,50,IND,673,182409,304204,0,12th Pass,1518000,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,RAM PRAVESH YADAV,13,M,GEN,52,CPI(ML)(L),576,182409,304204,0,12th Pass,13400,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,RAMAUTAR,14,M,SC,64,BMUP,530,182409,304204,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,GYANENDRA SRIVASTAVA,15,M,GEN,56,IND,515,182409,304204,0,12th Pass,1369735,0,0,0,0,0,0,0,0,1
Banda,Banda,GEN,SANJEEV GUPTA,17,M,GEN,50,IND,476,182409,304204,0,12th Pass,14730000,0,0,0,0,0,0,1,0,1
Banda,Banda,GEN,AMIT,18,M,SC,36,SHS,434,182409,304204,0,Graduate,614800,99440,0,0,0,0,0,1,1,1
Banda,Banda,GEN,RAMSHARAN,19,M,GEN,50,IND,339,182409,304204,0,10th Pass,411300,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,RANJEET,20,M,GEN,30,LD,324,182409,304204,0,8th Pass,146500,0,0,0,0,0,0,0,0,0
Banda,Banda,GEN,MOHD. TAUFIQUE,21,M,GEN,33,ASP,300,182409,304204,0,10th Pass,920000,0,0,0,0,0,0,0,0,0
Chitrakoot,Chitrakoot,GEN,CHANDRIKA PRASAD UPADHYAY,1,M,GEN,66,BJP,90366,221230,356631,1,Post Graduate,20731979,519831,0,1,1,1,1,1,1,1
Chitrakoot,Chitrakoot,GEN,VEER SINGH,2,M,GEN,37,SP,63430,221230,356631,10,12th Pass,36621377,4812000,1,1,0,0,0,1,0,1
Chitrakoot,Chitrakoot,GEN,JAGDISH PRASAD GAUTAM,3,M,GEN,42,BSP,47780,221230,356631,0,Post Graduate,158967498,1303222,0,1,0,0,0,1,1,1
Chitrakoot,Chitrakoot,GEN,AMIT YADAV,5,M,GEN,46,CPI,3378,221230,356631,3,Graduate Professional,1477000,0,0,1,0,0,0,0,1,1
Chitrakoot,Chitrakoot,GEN,UGRASEN,6,M,GEN,49,NINSHAD,2679,221230,356631,0,Graduate,1632500,0,0,0,0,0,0,0,1,0
Chitrakoot,Chitrakoot,GEN,CHHEDILAL,7,M,GEN,41,JAM,2543,221230,356631,0,8th Pass,8900000,0,0,0,0,0,0,0,0,0
Chitrakoot,Chitrakoot,GEN,CHANDRA KISHOR DWIVEDI,8,M,GEN,45,ABHM,1746,221230,356631,0,10th Pass,4005250,0,0,0,0,0,0,0,0,0
Chitrakoot,Chitrakoot,GEN,SHIVA KANT SHASTRI,10,M,GEN,29,IND,1186,221230,356631,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Chitrakoot,Chitrakoot,GEN,DURGESH,11,M,GEN,49,BMUP,1147,221230,356631,0,Post Graduate,5000,0,0,0,0,0,0,0,1,0
Chitrakoot,Chitrakoot,GEN,SATYNARAYAN,12,M,GEN,40,IND,1136,221230,356631,0,12th Pass,62000,0,0,0,0,0,0,0,0,0
Chitrakoot,Chitrakoot,GEN,CHANDAN SINGH,13,M,SC,29,SWAJANPA,1042,221230,356631,0,Graduate,766000,0,0,0,0,0,0,0,1,0
Chitrakoot,Manikpur,GEN,R.K. SINGH PATEL,1,M,GEN,57,BJP,84988,194632,325694,2,Graduate,49919479,742734,0,1,1,1,1,1,1,1
Chitrakoot,Manikpur,GEN,SAMPAT PAL,2,F,GEN,44,INC,40524,194632,325694,3,Literate,12103000,0,0,1,0,0,0,1,0,0
Chitrakoot,Manikpur,GEN,CHANDRABHAN SINGH PATEL,3,M,GEN,54,BSP,32498,194632,325694,0,12th Pass,75254486,902400,1,1,0,0,0,1,0,1
Chitrakoot,Manikpur,GEN,DADDU PRASAD,4,M,SC,45,BMUP,9697,194632,325694,2,12th Pass,74369523,2149307,0,0,0,0,0,1,0,1
Chitrakoot,Manikpur,GEN,SUKHLAL NISHAD,5,M,GEN,30,NINSHAD,5329,194632,325694,0,12th Pass,2080000,0,0,0,0,0,0,0,0,0
Chitrakoot,Manikpur,GEN,DINESH PRASAD,6,M,GEN,58,RLD,4611,194632,325694,0,8th Pass,25624526,102458,0,0,0,0,0,1,1,1
Chitrakoot,Manikpur,GEN,RAMDAYAL,9,M,GEN,47,IND,2102,194632,325694,0,8th Pass,2453891,0,0,0,0,0,0,1,1,1
Chitrakoot,Manikpur,GEN,SHEKH KHUDABAKHS,10,M,GEN,63,IND,1959,194632,325694,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Chitrakoot,Manikpur,GEN,SATYADEV,11,M,GEN,44,IND,1848,194632,325694,0,Literate,142500,0,0,0,0,0,0,0,0,0
Chitrakoot,Manikpur,GEN,HAJARI LAL,12,M,GEN,60,JAM,1618,194632,325694,0,Post Graduate,1297237,0,0,0,0,0,0,0,1,1
Chitrakoot,Manikpur,GEN,ABHISHEK DWIVEDI,13,M,GEN,25,SWAP,1249,194632,325694,2,Graduate Professional,7508000,1100000,0,0,0,0,0,0,1,0
Chitrakoot,Manikpur,GEN,SARYU PRASAD KESHRVANI,14,M,GEN,31,SHS,1239,194632,325694,1,Post Graduate,1159153,1862264,0,0,0,0,0,0,1,1
Fatehpur,Jahanabad,GEN,JAI KUMAR SINGH JAIKI,1,M,GEN,50,ADAL,81438,181500,296282,0,Graduate,51800872,21001267,0,0,1,1,1,1,1,1
Fatehpur,Jahanabad,GEN,MADANGOPAL VERMA,2,M,GEN,58,SP,33832,181500,296282,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Fatehpur,Jahanabad,GEN,RAM NARAYAN NISHAD,3,M,GEN,52,BSP,32010,181500,296282,0,Graduate,30970916,7861308,0,1,0,0,0,1,1,1
Fatehpur,Jahanabad,GEN,ADITYA PANDEY,4,M,GEN,55,RLD,21812,181500,296282,5,Post Graduate,45744230,5473210,0,0,0,0,0,1,1,1
Fatehpur,Jahanabad,GEN,PREM NARAYAN,6,M,GEN,33,AkBSD,1519,181500,296282,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Jahanabad,GEN,GRISH CHANDRA,9,M,GEN,61,BSRD,1230,181500,296282,0,8th Pass,5585000,0,0,0,0,0,0,0,0,0
Fatehpur,Jahanabad,GEN,SHRIRAM,10,M,GEN,44,SaDa,856,181500,296282,1,Post Graduate,11555151,2682000,0,0,1,0,1,1,1,1
Fatehpur,Jahanabad,GEN,ANOOP SACHAN,11,M,GEN,39,JANADIP,853,181500,296282,0,10th Pass,12827940,2600000,0,0,0,0,0,1,0,1
Fatehpur,Jahanabad,GEN,SHRINARAYAN,12,M,GEN,56,LD,783,181500,296282,1,Post Graduate,4715000,0,0,0,0,0,0,0,1,0
Fatehpur,Jahanabad,GEN,HARI PRASAD NISHAD,13,M,GEN,64,PMSP,756,181500,296282,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Jahanabad,GEN,JAGDISHWAR,14,M,GEN,39,IND,726,181500,296282,0,Post Graduate,916000,0,0,0,0,0,0,0,1,0
Fatehpur,Jahanabad,GEN,KRISHNA DUTT,15,M,GEN,66,FJP,579,181500,296282,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Jahanabad,GEN,SHIVNARAYAN,16,M,GEN,46,BIRK,465,181500,296282,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Bindki,GEN,KARAN SINGH PATEL,1,M,GEN,65,BJP,97996,183975,297115,0,Post Graduate,39270562,0,0,1,1,1,1,1,1,1
Fatehpur,Bindki,GEN,SUKHDEV PRASAD VERMA,3,M,GEN,60,BSP,32297,183975,297115,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Fatehpur,Bindki,GEN,ABHIMANYU SINGH,5,M,GEN,36,INC,2002,183975,297115,0,Graduate,162589720,0,0,1,0,0,0,1,1,1
Fatehpur,Bindki,GEN,AMARJEET SINGH JANSEWAK,6,M,GEN,65,LD,1745,183975,297115,0,Post Graduate,177104567,311000,0,0,0,0,0,1,1,1
Fatehpur,Bindki,GEN,SHAHEEN HASAN,7,F,GEN,59,RLD,1561,183975,297115,4,Graduate,69550000,0,0,0,0,0,0,1,1,0
Fatehpur,Bindki,GEN,SEWALAL SONKAR,8,M,SC,59,IND,1540,183975,297115,2,Graduate Professional,7000733,70000,0,0,0,0,0,0,1,0
Fatehpur,Bindki,GEN,ACHARYA SUBHASH CHANDRA TRIPATHI,9,M,GEN,46,AkBSD,1493,183975,297115,0,Post Graduate,806644,0,0,0,0,0,0,0,1,0
Fatehpur,Bindki,GEN,RAMBABU,10,M,GEN,50,JHJBP,608,183975,297115,0,5th Pass,1607000,0,0,0,0,0,0,0,0,0
Fatehpur,Bindki,GEN,RITA DEVI,11,F,SC,48,BMUP,542,183975,297115,0,Post Graduate,15431562,2600000,0,0,0,0,0,1,1,0
Fatehpur,Bindki,GEN,MUBARAK ALI,12,M,GEN,27,FJP,427,183975,297115,0,Graduate,350640,35000,0,0,0,0,0,0,1,0
Fatehpur,Fatehpur,GEN,CHANDRA PRAKASH LODHI,2,M,GEN,48,SP,57983,195389,332514,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Fatehpur,Fatehpur,GEN,SAMEER TRIVEDI,3,M,GEN,34,BSP,35548,195389,332514,0,Graduate,40785187,3089450,0,1,0,0,0,1,1,1
Fatehpur,Fatehpur,GEN,GAYA PRASAD,4,M,GEN,78,CPM,2013,195389,332514,0,8th Pass,1310000,100000,0,0,0,0,0,0,0,1
Fatehpur,Fatehpur,GEN,SAURABH MISHRA,6,M,GEN,28,IND,1744,195389,332514,0,Graduate,4725146,0,0,0,0,0,0,0,1,1
Fatehpur,Fatehpur,GEN,VIKRAM SINGH LODHI,7,M,GEN,36,RLD,1614,195389,332514,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Fatehpur,GEN,RAJ KUMAR LODHI,8,M,GEN,38,IND,909,195389,332514,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Fatehpur,GEN,MO. ANWAR ALI,9,M,GEN,42,SARP,815,195389,332514,0,Literate,581000,0,0,0,0,0,0,0,0,0
Fatehpur,Fatehpur,GEN,RAMESH KUMAR GUPTA,10,M,GEN,44,PSJP,677,195389,332514,0,8th Pass,791533,0,0,0,0,0,0,0,0,1
Fatehpur,Fatehpur,GEN,DURGA PRASAD GUPTA,11,M,GEN,44,IND,548,195389,332514,1,8th Pass,779000,26,0,0,0,0,0,0,0,0
Fatehpur,Fatehpur,GEN,GANGA PRASAD SINGH LODHI,12,M,GEN,63,IND,513,195389,332514,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Ayah Shah,GEN,AYODHYA PRASAD,2,M,GEN,61,SP,29238,150949,260518,2,12th Pass,33616337,9557847,1,1,0,0,0,1,1,1
Fatehpur,Ayah Shah,GEN,RAMBAHADUR,3,M,GEN,47,BSP,27365,150949,260518,0,Post Graduate,35985284,0,0,1,0,0,0,1,1,1
Fatehpur,Ayah Shah,GEN,ABBAS MEHNDI,4,M,GEN,46,PECP,2159,150949,260518,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Ayah Shah,GEN,SUKHRAJ,6,M,GEN,48,IND,1691,150949,260518,0,8th Pass,15395000,3000000,0,0,0,0,0,1,0,1
Fatehpur,Ayah Shah,GEN,HEMLATA,8,F,GEN,42,IND,1526,150949,260518,1,10th Pass,3394042,755222,0,0,0,0,0,0,0,0
Fatehpur,Ayah Shah,GEN,BHOLA NATH,9,M,SC,56,IND,953,150949,260518,0,12th Pass,3261500,0,0,0,0,0,0,0,0,0
Fatehpur,Ayah Shah,GEN,B.L.RAI,10,M,SC,50,IND,823,150949,260518,0,Graduate,378000,0,0,0,0,0,0,0,1,0
Fatehpur,Ayah Shah,GEN,RAMRAJ,11,M,GEN,31,IND,788,150949,260518,0,12th Pass,155000,0,0,0,0,0,0,0,0,0
Fatehpur,Ayah Shah,GEN,KRISHNA PAL AWASTHI,12,M,GEN,64,IND,458,150949,260518,0,12th Pass,10575000,550000,0,0,0,0,0,1,0,1
Fatehpur,Ayah Shah,GEN,HORALAL,14,M,SC,40,BKRP,358,150949,260518,0,10th Pass,85500,0,0,0,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,RANVENDRA PRATAP SINGH URF DHUNNI BHAIYA,1,M,GEN,53,BJP,73595,175707,286821,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,USHA MAURYA,2,F,GEN,47,INC,55002,175707,286821,0,12th Pass,16595428,1450000,0,1,0,0,0,1,0,1
Fatehpur,Husainganj,GEN,MO. ASIF,3,M,GEN,47,BSP,34415,175707,286821,0,Others,179722263,12076238,1,1,0,0,0,1,0,1
Fatehpur,Husainganj,GEN,RAKESH PRAJAPATI,4,M,GEN,42,CPI,3416,175707,286821,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,RAJESH KUMAR SAHU (RAJU SAHU),7,M,GEN,44,IND,1275,175707,286821,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,ISRAR,8,M,GEN,35,IND,755,175707,286821,0,5th Pass,280000,0,0,0,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,SHAMSHER SINGH,9,M,GEN,30,FJP,724,175707,286821,0,12th Pass,577940,0,0,0,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,ASHIS,10,M,GEN,48,SHS,699,175707,286821,0,Graduate Professional,433880,0,0,0,0,0,0,0,1,0
Fatehpur,Husainganj,GEN,SHAMSHAD AHMAD,11,M,GEN,35,BSP(K),647,175707,286821,0,10th Pass,307000,50000,0,0,0,0,0,0,0,0
Fatehpur,Husainganj,GEN,KULDEEP URF KULDEEPAK SINGH PAL,12,M,GEN,60,ALD,484,175707,286821,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehpur,Khaga,SC,KRISHNA PASWAN,1,F,SC,53,BJP,94954,184607,323594,1,10th Pass,17041156,2242867,1,1,1,0,1,1,0,1
Fatehpur,Khaga,SC,OM PRAKASH GIHAR,2,M,SC,45,INC,38520,184607,323594,1,Post Graduate,4402000,1000000,0,1,0,0,0,0,1,1
Fatehpur,Khaga,SC,HEERA LAL,4,M,SC,59,CPI,4293,184607,323594,0,Graduate,5454100,47000,0,1,0,0,0,0,1,0
Fatehpur,Khaga,SC,RAJESH RAO,6,M,SC,31,RLD,2846,184607,323594,0,12th Pass,2153303,0,0,0,0,0,0,0,0,0
Pratapgarh,Rampur Khas,GEN,ARADHANA MISHRA MONA,1,F,GEN,42,INC,81463,170734,315794,0,12th Pass,323325844,0,1,1,1,0,1,1,0,1
Pratapgarh,Rampur Khas,GEN,NAGESH PRATAP SINGH URF CHHOTE SARKAR,2,M,GEN,29,BJP,64397,170734,315794,5,Graduate Professional,2208339,178405,0,1,0,0,0,0,1,0
Pratapgarh,Rampur Khas,GEN,ASHOK SINGH,3,M,GEN,50,BSP,7933,170734,315794,0,Graduate,23708334,0,0,1,0,0,0,1,1,1
Pratapgarh,Rampur Khas,GEN,KAMARUDDIN,4,M,GEN,66,CPI,3472,170734,315794,1,10th Pass,13515000,0,0,1,0,0,0,1,0,0
Pratapgarh,Rampur Khas,GEN,GYANENDRA SINGH,7,M,GEN,40,SHS,1495,170734,315794,0,12th Pass,3926000,0,0,0,0,0,0,0,0,0
Pratapgarh,Rampur Khas,GEN,KAMTA PATEL,10,M,GEN,58,BMUP,902,170734,315794,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Pratapgarh,Rampur Khas,GEN,SURENDRA BAHADUR,12,M,GEN,34,BRABSVP,857,170734,315794,0,8th Pass,240300,0,0,0,0,0,0,0,0,0
Pratapgarh,Rampur Khas,GEN,NAVEEN PRATAP SINGH,13,M,GEN,31,IND,645,170734,315794,1,Post Graduate,3705000,365000,0,0,0,0,0,0,1,1
Pratapgarh,Rampur Khas,GEN,NAGESH SINGH,14,M,GEN,47,SWPI,542,170734,315794,0,10th Pass,394780,0,0,0,0,0,0,0,0,0
Pratapgarh,Rampur Khas,GEN,DURGESH KUMAR,15,M,GEN,37,PuPP,496,170734,315794,0,Graduate,1000000,200000,0,0,0,0,0,0,1,1
Pratapgarh,Rampur Khas,GEN,JAGRAM YADAV,16,M,GEN,43,ARK,433,170734,315794,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Pratapgarh,Babaganj,SC,RAM SARAN,5,M,SC,66,IND,3351,167991,305086,0,10th Pass,1459543,0,0,0,0,0,0,0,0,0
Pratapgarh,Babaganj,SC,KUWAR BHARATI,8,M,SC,31,IND,1403,167991,305086,0,Post Graduate,1463365,0,0,0,0,0,0,0,1,1
Pratapgarh,Kunda,GEN,JANKI SHARAN,2,M,GEN,49,BJP,32950,201080,342877,0,Graduate Professional,36626796,2136681,0,1,0,0,0,1,1,1
Pratapgarh,Kunda,GEN,PARVEZ AKHTAR,3,M,GEN,42,BSP,17261,201080,342877,0,12th Pass,9957200,975072,0,1,0,0,0,0,0,1
Pratapgarh,Kunda,GEN,RAM KRIPAL,6,M,SC,49,IND,2615,201080,342877,2,Graduate,3480999,100000,0,0,0,0,0,0,1,0
Pratapgarh,Kunda,GEN,JIYALAL,7,M,GEN,44,BMUP,2109,201080,342877,0,10th Pass,2202900,0,0,0,0,0,0,0,0,0
Pratapgarh,Vishwanathganj,GEN,RAKESH KUMAR VERMA ALIAS DR.R.K.VERMA,1,M,GEN,44,ADAL,81899,196702,380507,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Pratapgarh,Vishwanathganj,GEN,SANJAY PANDEY,2,M,GEN,37,INC,58541,196702,380507,0,Graduate Professional,74544740,3588352,0,1,0,0,0,1,1,1
Pratapgarh,Vishwanathganj,GEN,PREMANAND TRIPATHI,3,M,GEN,35,BSP,33878,196702,380507,0,Post Graduate,225178100,1842000,0,1,0,0,0,1,1,1
Pratapgarh,Vishwanathganj,GEN,UPENDRA NARAYAN,5,M,GEN,37,CPI,2627,196702,380507,0,Graduate,4141000,3590000,0,1,0,0,0,0,1,1
Pratapgarh,Vishwanathganj,GEN,SUSHIL KUMAR,6,M,GEN,29,RtrJP,2053,196702,380507,0,10th Pass,10000,0,0,0,0,0,0,1,1,1
Pratapgarh,Vishwanathganj,GEN,RAJENDRA KUMAR DUBEY,8,M,GEN,46,LOGAP,1632,196702,380507,0,12th Pass,1580343,0,0,0,0,0,0,0,0,0
Pratapgarh,Vishwanathganj,GEN,RAM LAKHAN CHATURVEDI,9,M,GEN,54,IND,1616,196702,380507,0,Graduate,29665168,0,0,0,0,0,0,1,1,0
Pratapgarh,Vishwanathganj,GEN,ABDUL LATIF,10,M,GEN,35,VIP,1591,196702,380507,0,5th Pass,148000,0,0,0,0,0,0,0,0,0
Pratapgarh,Vishwanathganj,GEN,NANDLAL YADAV,11,M,GEN,58,BMUP,1238,196702,380507,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Pratapgarh,Pratapgarh,GEN,SANGAM LAL GUPTA,1,M,GEN,45,ADAL,80828,185291,330831,1,8th Pass,230298400,4047159,0,0,1,0,1,1,0,1
Pratapgarh,Pratapgarh,GEN,NAGENDRA SINGH &QUOT; MUNNA YADAV&QUOT;,2,M,GEN,49,SP,46274,185291,330831,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Pratapgarh,Pratapgarh,GEN,ASHOK TRIPATHI,3,M,GEN,43,BSP,41750,185291,330831,0,Graduate,11142938,8680000,0,1,0,0,0,1,1,1
Pratapgarh,Pratapgarh,GEN,SHIV RAM SHUKLA,4,M,GEN,65,IND,3426,185291,330831,0,Graduate,1586913,0,0,0,0,0,0,0,1,0
Pratapgarh,Pratapgarh,GEN,YOGENDRA KUMAR,9,M,GEN,43,IND,1053,185291,330831,0,Post Graduate,290076,0,0,0,0,0,0,0,1,0
Pratapgarh,Pratapgarh,GEN,ATMA PRAKASH,11,M,GEN,38,SHS,846,185291,330831,0,Graduate,2577132,0,0,0,0,0,0,0,1,0
Pratapgarh,Pratapgarh,GEN,RAM DAYAL,12,M,GEN,56,BMUP,834,185291,330831,0,Graduate Professional,1405000,85000,0,0,0,0,0,0,1,0
Pratapgarh,Pratapgarh,GEN,PARITOSH KUMAR,13,M,GEN,25,IND,415,185291,330831,0,Graduate,14300,0,0,0,0,0,0,0,1,0
