DIST_NAME,AC_NAME,AC_TYPE,CAND_NAME,POSITION,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,TOTAL VOTES POLLED,TotalElectors,Criminal Case,Education,Total_Assets,Liabilities_P,Recontesting,National_party_candidate,Winner_corepathi,Winner_graduate_above,Winner_filed_ITR,Cand_corepathi,Cand_graduate_above,Cand_filed_ITR
Shahid Bhagat Singh Nagar,Nawanshahr,GEN,CHARANJIT SINGH CHANNI,3,M,GEN,75,AAAP,32341,128658,168160,0,Post Graduate,144734000,1084000,1,1,1,1,1,1,1,1
Shahid Bhagat Singh Nagar,Nawanshahr,GEN,DR. NACHHATAR PAL,4,M,SC,42,BSP,19578,128658,168160,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Shahid Bhagat Singh Nagar,Nawanshahr,GEN,HITESH KUMAR PATHAK,5,M,GEN,46,CPM,881,128658,168160,0,Post Graduate,26985006,6709000,0,0,0,0,0,1,1,1
Shahid Bhagat Singh Nagar,Nawanshahr,GEN,YOG RAJ SAHOTA,8,M,SC,60,IND,442,128658,168160,0,12th Pass,4510000,1250000,0,0,0,0,0,0,0,1
Shahid Bhagat Singh Nagar,Nawanshahr,GEN,ASHWANI JOSHI,9,M,GEN,55,APPA,364,128658,168160,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Shahid Bhagat Singh Nagar,Nawanshahr,GEN,RAJ KUMAR NARANG,10,M,GEN,65,IND,267,128658,168160,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Shahid Bhagat Singh Nagar,Balachaur,GEN,DARSHAN LAL,1,M,GEN,66,INC,49558,117555,148292,0,12th Pass,956416,0,0,1,1,0,1,1,0,1
Shahid Bhagat Singh Nagar,Balachaur,GEN,NAND LAL,2,M,GEN,70,SAD,29918,117555,148292,0,8th Pass,19140000,670000,1,0,0,0,0,1,0,1
Shahid Bhagat Singh Nagar,Balachaur,GEN,PARMJIT SINGH,5,M,GEN,37,CPM,1176,117555,148292,0,12th Pass,174219,0,0,0,0,0,0,0,0,0
Shahid Bhagat Singh Nagar,Balachaur,GEN,JARNAIL SINGH,7,M,GEN,49,APPA,662,117555,148292,0,12th Pass,3518622,0,0,0,0,0,0,1,1,1
Shahid Bhagat Singh Nagar,Balachaur,GEN,HARGOPAL SINGH,9,M,SC,59,IND,339,117555,148292,0,Graduate Professional,10897376,3515000,0,0,0,0,0,1,1,1
Shahid Bhagat Singh Nagar,Balachaur,GEN,PALA SINGH,10,M,GEN,40,IND,257,117555,148292,0,Post Graduate,20050000,0,0,0,0,0,0,1,1,0
Shahid Bhagat Singh Nagar,Balachaur,GEN,CHARAN DASS,11,M,GEN,64,IND,244,117555,148292,0,Post Graduate,5038884,200000,0,0,0,0,0,0,1,1
Rupnagar,Anandpur Sahib,GEN,KANWAR PAL SINGH,1,M,GEN,59,INC,60800,135081,180222,0,Graduate Professional,53456127,16600000,0,1,1,1,1,1,1,1
Rupnagar,Anandpur Sahib,GEN,DR. PARMINDER SHARMA,2,M,GEN,56,BJP,36919,135081,180222,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Rupnagar,Anandpur Sahib,GEN,SANJEEV GAUTAM,3,M,GEN,51,AAAP,30304,135081,180222,0,Others,20392453,527605,0,1,0,0,0,1,0,1
Rupnagar,Anandpur Sahib,GEN,NUTAN KUMAR URF NITIN NANDA,4,M,GEN,34,IND,2092,135081,180222,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Rupnagar,Anandpur Sahib,GEN,GURCHARAN SINGH KHALSA,5,M,SC,41,BSP,1442,135081,180222,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Rupnagar,Anandpur Sahib,GEN,PRITAM SINGH BHARATGARH,8,M,GEN,79,IND,602,135081,180222,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Rupnagar,Anandpur Sahib,GEN,SUBHASH CHANDER SHARMA,9,M,GEN,55,PDemP,518,135081,180222,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Rupnagar,Anandpur Sahib,GEN,HARBHJN SINGH,10,M,GEN,49,SAD(M),517,135081,180222,0,10th Pass,16918000,0,0,0,0,0,0,1,0,1
Rupnagar,Rupnagar,GEN,AMARJIT SINGH SANDOA,1,M,GEN,39,AAAP,58994,130407,169610,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Rupnagar,Rupnagar,GEN,BRINDER SINGH DHILLON,2,M,GEN,33,INC,35287,130407,169610,0,12th Pass,73260949,36792791,0,1,0,0,0,1,0,1
Rupnagar,Rupnagar,GEN,DR. DALJIT SINGH CHEEMA,3,M,GEN,55,SAD,31903,130407,169610,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Rupnagar,Rupnagar,GEN,MAKHAN SINGH,4,M,SC,58,BSP,1081,130407,169610,0,8th Pass,11985595,530000,0,1,0,0,0,1,1,1
Rupnagar,Rupnagar,GEN,B.S. SAINI,5,M,GEN,62,CPI,997,130407,169610,0,Graduate,4066448,0,0,1,0,0,0,0,1,1
Rupnagar,Rupnagar,GEN,JORAWAR SINGH,7,M,GEN,36,DEMSWP,652,130407,169610,0,10th Pass,1650000,800000,0,0,0,0,0,0,0,1
Rupnagar,Rupnagar,GEN,SACHIN KUMAR,8,M,GEN,32,IND,253,130407,169610,1,Graduate,4306584,0,0,0,0,0,0,0,1,1
Shahibzada Ajit Singh Nagar,Chamkaur Sahib,SC,JUSTICE NIRMAL SINGH,5,M,SC,69,SAD,31452,145399,186932,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Shahibzada Ajit Singh Nagar,Chamkaur Sahib,SC,SHINDERPAL SINGH,17,M,SC,58,JJJKP,260,145399,186932,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Shahibzada Ajit Singh Nagar,Kharar,GEN,KANWAR SANDHU,1,M,GEN,61,AAAP,54171,159479,222081,1,Post Graduate,46234584,2803166,0,1,1,1,1,1,1,1
Shahibzada Ajit Singh Nagar,Kharar,GEN,JAGMOHAN SINGH KANG,2,M,GEN,66,INC,52159,159479,222081,0,Post Graduate,228069000,1099000,1,1,0,0,0,1,1,1
Shahibzada Ajit Singh Nagar,Kharar,GEN,RANJIT SINGH GILL,3,M,GEN,52,SAD,46807,159479,222081,0,Graduate,344420870,14550450,0,0,0,0,0,1,1,1
Shahibzada Ajit Singh Nagar,Kharar,GEN,JAGWINDER SINGH,6,M,GEN,27,SAD(M),818,159479,222081,0,12th Pass,1804625,0,0,0,0,0,0,0,0,0
Shahibzada Ajit Singh Nagar,Kharar,GEN,SUDESH KUMAR,7,M,GEN,54,APPA,631,159479,222081,0,10th Pass,3273084,157773,0,0,0,0,0,0,0,1
Shahibzada Ajit Singh Nagar,Kharar,GEN,PARAMJIT SINGH PADDA,8,M,GEN,67,IND,350,159479,222081,0,Graduate Professional,40492360,0,0,0,0,0,0,1,1,1
Shahibzada Ajit Singh Nagar,Kharar,GEN,SANJEEV KUMAR,9,M,GEN,42,IND,349,159479,222081,0,8th Pass,3087700,960000,0,0,0,0,0,0,0,1
Shahibzada Ajit Singh Nagar,Kharar,GEN,GURJEET SINGH,10,M,GEN,32,PDemP,274,159479,222081,0,Post Graduate,309700,0,0,0,0,0,0,0,1,0
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,BALBIR SINGH SIDHU,1,M,GEN,57,INC,66844,140843,209473,0,12th Pass,177460104,27667472,1,1,1,0,1,1,0,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,TEJINDER PAL SINGH,3,M,GEN,58,SAD,30031,140843,209473,0,Post Graduate,38807487,1000000,0,0,0,0,0,1,1,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,AMIT SHARMA,6,M,GEN,32,HSS,370,140843,209473,6,12th Pass,12000,0,0,0,0,0,0,0,0,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,PARNEET SINGH PANDHER,7,M,GEN,29,IND,340,140843,209473,0,Post Graduate,221094,0,0,0,0,0,0,0,1,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,JASWINDER SINGH,9,M,GEN,57,AITC,316,140843,209473,0,10th Pass,5652000,0,0,1,0,0,0,0,1,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,KAMALJOT KAUR,10,F,SC,37,IND,314,140843,209473,0,Post Graduate,1928000,1000000,0,0,0,0,0,0,1,0
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,GURKIRPAL SINGH MANN,11,M,GEN,39,PDemP,284,140843,209473,0,Post Graduate,105133767,0,0,0,0,0,0,1,1,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,MAHINDER PAL SINGH,12,M,GEN,44,APPA,255,140843,209473,0,10th Pass,12732502,10000,0,0,0,0,0,1,0,0
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,KULJIT SINGH,13,M,SC,53,IND,230,140843,209473,0,12th Pass,5660207,24830,0,0,0,0,0,0,0,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,KISHOR KUMAR PAL,15,M,GEN,38,BMUP,100,140843,209473,0,Graduate Professional,108817,159290,0,0,0,0,0,0,1,1
Shahibzada Ajit Singh Nagar,S.A.S.Nagar,GEN,KRISHAN GOPAL SHARMA,16,M,GEN,65,BIRK,86,140843,209473,0,Graduate Professional,8602274,0,0,0,0,0,0,0,1,1
Fatehgarh Sahib,Bassi Pathana,SC,GURPREET SINGH,1,M,SC,45,INC,47319,113942,142920,1,12th Pass,7614750,5000000,0,1,0,0,1,1,1,1
Fatehgarh Sahib,Bassi Pathana,SC,DARBARA SINGH GURU,3,M,SC,64,SAD,24852,113942,142920,0,Doctorate,44522000,16700000,0,0,0,0,0,1,1,1
Fatehgarh Sahib,Bassi Pathana,SC,DHARAM SINGH,4,M,SC,50,SAD(M),1618,113942,142920,0,10th Pass,848000,0,0,0,0,0,0,0,0,0
Fatehgarh Sahib,Bassi Pathana,SC,HARNEK SINGH DIWANA,8,M,SC,69,IND,310,113942,142920,0,Graduate Professional,116000,0,0,0,0,0,0,0,1,1
Fatehgarh Sahib,Bassi Pathana,SC,SAMUNDER SINGH,9,M,SC,42,SAKAP,265,113942,142920,0,8th Pass,8665000,616620,0,0,0,0,0,0,0,1
Fatehgarh Sahib,Bassi Pathana,SC,MANJINDER SINGH,10,M,SC,42,APPA,241,113942,142920,0,Graduate,2286824,405000,0,0,0,0,0,1,1,1
Fatehgarh Sahib,Fatehgarh Sahib,GEN,KULJIT SINGH NAGRA,1,M,GEN,51,INC,58205,124800,149715,0,Graduate Professional,57518762,2612744,1,1,1,1,1,1,1,1
Fatehgarh Sahib,Fatehgarh Sahib,GEN,DIDAR SINGH BHATTI,2,M,GEN,66,SAD,34338,124800,149715,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fatehgarh Sahib,Fatehgarh Sahib,GEN,LAKHVIR SINGH RAI,3,M,GEN,46,AAAP,29393,124800,149715,0,Graduate Professional,77723489,5200593,0,1,0,0,0,1,1,1
Fatehgarh Sahib,Amloh,GEN,RANDEEP SINGH,1,M,GEN,50,INC,39669,113486,135525,0,Graduate,137426600,0,1,1,1,1,1,1,1,1
Fatehgarh Sahib,Amloh,GEN,GURPREET SINGH RAJU KHANNA,2,M,GEN,45,SAD,35723,113486,135525,0,Graduate,8257125,2926841,0,0,0,0,0,0,1,1
Fatehgarh Sahib,Amloh,GEN,GURPREET SINGH BHATTI,3,M,GEN,44,AAAP,30573,113486,135525,0,12th Pass,315101155,13712961,0,1,0,0,0,1,0,1
Fatehgarh Sahib,Amloh,GEN,JAGMEET SINGH SAHOTA,4,M,GEN,52,IND,3187,113486,135525,0,Graduate Professional,45515369,2300000,0,0,0,0,0,1,1,1
Fatehgarh Sahib,Amloh,GEN,LAKHVIR SINGH,5,M,GEN,44,SAD(M),1144,113486,135525,0,8th Pass,8814965,0,0,0,0,1,1,0,1,1
Fatehgarh Sahib,Amloh,GEN,RAM SINGH,6,M,SC,36,BSP,942,113486,135525,0,10th Pass,120000,0,0,1,0,0,0,0,0,1
Fatehgarh Sahib,Amloh,GEN,NAVAB ALI,8,M,GEN,40,IND,432,113486,135525,0,8th Pass,51000,1500000,0,0,0,0,0,0,0,0
Fatehgarh Sahib,Amloh,GEN,SANJIV KUMAR PILOT,10,M,GEN,44,HSS,222,113486,135525,1,10th Pass,340346,0,0,0,0,0,0,0,0,1
Fatehgarh Sahib,Amloh,GEN,GURPREET SINGH BHATTI AMAMPURA,11,M,GEN,33,IND,213,113486,135525,0,Graduate,181123,9000,0,0,0,0,0,0,1,1
Ludhiana,Khanna,GEN,GURKIRAT SINGH KOTLI,1,M,GEN,43,INC,55690,126760,160323,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Khanna,GEN,ANIL DUTT PHALLY,2,M,GEN,59,AAAP,35099,126760,160323,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Khanna,GEN,RANJIT SINGH TALWANDI,3,M,GEN,60,SAD,31845,126760,160323,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Khanna,GEN,SHASHI VARDHAN,4,M,GEN,59,BSP,1202,126760,160323,0,8th Pass,5013642,0,0,1,0,0,0,0,0,1
Ludhiana,Khanna,GEN,VIJAY DIAMOND,6,M,GEN,65,APPA,451,126760,160323,3,Graduate,1243378,900000,0,0,0,0,0,0,1,1
Ludhiana,Khanna,GEN,RAJIV VIJAN,7,M,GEN,45,SAD(M),446,126760,160323,0,8th Pass,6130000,1600000,0,0,0,0,0,0,0,1
Ludhiana,Khanna,GEN,CHANDER DEV SINGH,8,M,GEN,47,IND,393,126760,160323,0,10th Pass,2717039,600000,0,0,0,0,0,0,0,0
Ludhiana,Khanna,GEN,DHARAMJIT SINGH,9,M,GEN,34,SAPUNPA,270,126760,160323,0,12th Pass,1101219,300000,0,0,0,0,0,0,0,0
Ludhiana,Khanna,GEN,BALJIT SINGH SANDHU,11,M,GEN,50,RSP,162,126760,160323,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Samrala,GEN,AMRIK SINGH DHILLON,1,M,GEN,74,INC,51930,135241,167423,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Samrala,GEN,SARBANS SINGH MANKI,2,M,GEN,46,AAAP,40925,135241,167423,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Samrala,GEN,SANTA SINGH UMAIDPUR,3,M,GEN,67,SAD,38114,135241,167423,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Samrala,GEN,SHINGARA SINGH,5,M,GEN,58,SAD(M),837,135241,167423,0,Literate,1600000,0,0,0,0,0,0,0,0,0
Ludhiana,Samrala,GEN,DALVIR SINGH,6,M,SC,50,BSP,687,135241,167423,0,10th Pass,23136,0,0,1,0,0,0,0,0,0
Ludhiana,Samrala,GEN,MANOHAR LAL,8,M,SC,40,DPI,407,135241,167423,0,5th Pass,1450000,1800000,0,0,0,0,0,0,0,1
Ludhiana,Samrala,GEN,DILBAG SINGH,9,M,GEN,44,SAKAP,386,135241,167423,1,10th Pass,275000,0,0,0,0,0,0,0,0,1
Ludhiana,Samrala,GEN,ASHWANI KUMAR DHAND,10,M,GEN,47,RSP,192,135241,167423,0,Graduate Professional,4732000,440000,0,0,0,0,0,0,1,1
Ludhiana,Sahnewal,GEN,SHARANJIT SINGH DHILLON,1,M,GEN,63,SAD,63184,167527,219853,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Sahnewal,GEN,SATWINDER KAUR BITTI,2,F,GEN,46,INC,58633,167527,219853,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Sahnewal,GEN,HARJOT SINGH BAINS,3,M,GEN,26,AAAP,39570,167527,219853,0,Graduate Professional,1695403,0,0,1,0,0,0,0,1,1
Ludhiana,Sahnewal,GEN,MANBIR SINGH GREWAL,7,M,GEN,35,SAD(M),586,167527,219853,0,10th Pass,944200,6588,0,0,0,0,0,0,0,1
Ludhiana,Sahnewal,GEN,DALJEET SINGH BAJWA,9,M,GEN,27,IND,352,167527,219853,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Sahnewal,GEN,JAGVIR SINGH JAGGI,10,M,GEN,36,SAPUNPA,343,167527,219853,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Sahnewal,GEN,GURDEEP SINGH KAHLON,11,M,GEN,44,IND,258,167527,219853,0,Graduate Professional,1720000,0,0,0,0,0,0,0,1,1
Ludhiana,Sahnewal,GEN,NAGENDER KUMAR,12,M,GEN,38,HSS,244,167527,219853,0,5th Pass,38297,0,0,0,0,0,0,0,0,0
Ludhiana,Sahnewal,GEN,RANDHIR SINGH,13,M,GEN,60,BASD,179,167527,219853,1,10th Pass,15428000,3646798,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana East,GEN,SANJEEV TALWAR,1,M,GEN,45,INC,43010,130296,182228,1,Graduate,115071031,12617000,0,1,1,1,1,1,1,1
Ludhiana,Ludhiana East,GEN,DALJIT SINGH GREWAL (BHOLA),2,M,GEN,50,AAAP,41429,130296,182228,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Ludhiana East,GEN,RANJIT SINGH DHILLON,3,M,GEN,51,SAD,41313,130296,182228,0,Others,47511762,1194859,1,0,0,0,0,1,0,1
Ludhiana,Ludhiana East,GEN,JASWANT SINGH CHEEMA,6,M,GEN,49,SAD(M),659,130296,182228,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana East,GEN,HARDEEP SINGH (BAWA),7,M,SC,43,AITC,371,130296,182228,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Ludhiana East,GEN,RAMESH KUMAR,8,M,GEN,50,IND,288,130296,182228,0,5th Pass,1882157,0,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana South,GEN,BALVINDER SINGH BAINS,1,M,GEN,57,LIP,53955,101738,149582,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana South,GEN,BHUPINDER SINGH SIDHU,2,M,GEN,47,INC,23038,101738,149582,0,Graduate Professional,35800000,4e+06,0,1,0,0,0,1,1,0
Ludhiana,Ludhiana South,GEN,HIRA SINGH GABRIA,3,M,GEN,69,SAD,20554,101738,149582,0,10th Pass,24804926,4802211,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana South,GEN,CHARAN SINGH,4,M,SC,63,BSP,1089,101738,149582,0,8th Pass,833300,0,0,1,0,0,0,0,0,1
Ludhiana,Ludhiana South,GEN,MANINDER SHARMA,6,M,GEN,29,IND,513,101738,149582,0,12th Pass,56000,0,0,0,0,0,0,0,0,1
Ludhiana,Ludhiana South,GEN,SUNDER LAL,7,M,GEN,55,IND,507,101738,149582,0,Literate,51500,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana South,GEN,KUNVAR RANJAN SINGH,8,M,GEN,37,DEMSWP,496,101738,149582,0,10th Pass,100500,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana South,GEN,PARMINDER SINGH KUKI,9,M,GEN,33,APPA,378,101738,149582,0,12th Pass,120756,8780,0,0,0,0,0,0,0,1
Ludhiana,Ludhiana South,GEN,DARSHAN SINGH DABA,10,M,GEN,47,JJJKP,239,101738,149582,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Atam Nagar,GEN,SIMARJEET SINGH BAINS,1,M,GEN,45,LIP,53421,107208,157578,6,Graduate,121705747,1200000,1,0,1,1,1,1,1,1
Ludhiana,Atam Nagar,GEN,KAMAL JIT SINGH KARWAL,2,M,GEN,46,INC,36508,107208,157578,1,10th Pass,15887745,0,0,1,0,0,0,1,0,1
Ludhiana,Atam Nagar,GEN,GURMEET SINGH KULAR,3,M,GEN,44,SAD,14138,107208,157578,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Atam Nagar,GEN,RAVI KUMAR VAID,6,M,SC,29,SWAP,520,107208,157578,0,12th Pass,11150,0,0,0,0,0,0,0,0,0
Ludhiana,Atam Nagar,GEN,SHAMSHER SINGH GREWAL,7,M,GEN,37,IND,219,107208,157578,0,8th Pass,345000,0,0,0,0,0,0,0,0,0
Ludhiana,Atam Nagar,GEN,RAM KISHOR SHARMA,8,M,GEN,38,IND,205,107208,157578,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Atam Nagar,GEN,UDHAM SINGH GILL,9,M,GEN,35,IND,183,107208,157578,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Atam Nagar,GEN,RAJESH KHOKHAR,10,M,SC,39,IND,144,107208,157578,0,12th Pass,431500,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana Central,GEN,SURINDER KUMAR DAWAR,1,M,GEN,65,INC,47871,103063,147646,0,10th Pass,286664477,21090000,1,1,1,0,1,1,0,1
Ludhiana,Ludhiana Central,GEN,GURDEV SHARMA DEBI,2,M,GEN,57,BJP,27391,103063,147646,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Ludhiana Central,GEN,VIPAN SOOD KAKA,3,M,GEN,53,LIP,25001,103063,147646,0,8th Pass,101211233,25132000,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana Central,GEN,RAJEEV KUMAR,6,M,GEN,45,DEMSWP,552,103063,147646,1,10th Pass,4938126,0,0,0,0,0,0,0,0,1
Ludhiana,Ludhiana Central,GEN,AKHLESH SINGH,7,M,GEN,45,BSP,495,103063,147646,0,10th Pass,2460000,0,0,1,0,0,0,0,0,0
Ludhiana,Ludhiana West,GEN,BHARAT BHUSHAN (ASHU),1,M,GEN,44,INC,66627,122721,176915,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Ludhiana West,GEN,AHBAAB SINGH GREWAL,2,M,GEN,38,AAAP,30106,122721,176915,0,Graduate,280192937,0,0,1,0,0,0,1,1,1
Ludhiana,Ludhiana West,GEN,KAMAL CHATLY,3,M,GEN,50,BJP,22620,122721,176915,0,10th Pass,120919800,0,0,1,0,0,0,1,0,1
Ludhiana,Ludhiana West,GEN,KUNAL,5,M,GEN,42,BSP,456,122721,176915,0,Graduate,11138631,913219,0,1,0,0,0,1,1,1
Ludhiana,Ludhiana West,GEN,ARUN KUMAR,6,M,SC,44,NCP,272,122721,176915,0,10th Pass,2287000,0,0,1,0,0,0,0,0,1
Ludhiana,Ludhiana West,GEN,JAGROOP SINGH KARARA,7,M,GEN,62,RPI(A),251,122721,176915,0,10th Pass,170877,0,0,0,0,0,0,0,0,1
Ludhiana,Ludhiana West,GEN,ARSHDEEP SINGH,8,M,GEN,41,IND,247,122721,176915,0,10th Pass,7739702,0,0,0,0,0,0,0,0,1
Ludhiana,Ludhiana West,GEN,BALDEV RAJ KATNA,9,M,GEN,61,IND,211,122721,176915,0,Post Graduate,15000,0,0,0,0,0,0,0,1,0
Ludhiana,Ludhiana West,GEN,NAVPREET SINGH BEDI,10,M,GEN,31,IND,199,122721,176915,1,Post Graduate,13913000,0,0,0,0,0,0,1,1,1
Ludhiana,Ludhiana West,GEN,BALKAUR SINGH GILL,11,M,GEN,66,APPA,134,122721,176915,0,Post Graduate,20939143,0,0,0,0,0,0,1,1,1
Ludhiana,Ludhiana West,GEN,KRISHAN LAL BABBAR,12,M,GEN,67,IND,109,122721,176915,0,Graduate,29191100,0,0,0,0,0,0,1,1,1
Ludhiana,Ludhiana West,GEN,RAM KUMAR,13,M,GEN,48,LPSP,92,122721,176915,0,8th Pass,16954,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana West,GEN,MANDEEP SINGH DHALIWAL,14,M,SC,43,SWAP,75,122721,176915,0,5th Pass,98000,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana West,GEN,VAID RAM SINGH DEEPAK,15,M,SC,74,BMUP,50,122721,176915,0,10th Pass,270000,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana North,GEN,RAKESH PANDEY,1,M,GEN,61,INC,44864,124682,181931,0,10th Pass,32609825,3487694,1,1,1,0,1,1,0,1
Ludhiana,Ludhiana North,GEN,PARVEEN BANSAL,2,M,GEN,51,BJP,39732,124682,181931,0,Graduate,17358935,1605000,0,1,0,0,0,1,1,1
Ludhiana,Ludhiana North,GEN,RANDHIR SINGH SIVIA,3,M,GEN,50,LIP,20387,124682,181931,2,10th Pass,182950712,2912852,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana North,GEN,MADAN LAL BAGGA,4,M,GEN,59,IND,12136,124682,181931,0,8th Pass,28010958,4190285,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana North,GEN,HEM RAJ AGGARWAL,5,M,GEN,69,IND,3011,124682,181931,0,10th Pass,96260175,2457663,0,0,0,0,0,1,0,1
Ludhiana,Ludhiana North,GEN,PARVEEN DANG,8,M,GEN,47,IND,624,124682,181931,0,Graduate,14574315,0,0,0,0,0,0,1,1,1
Ludhiana,Ludhiana North,GEN,JEET SHARMA,9,M,GEN,37,JKNPP,339,124682,181931,0,5th Pass,1055000,0,0,0,0,0,0,0,0,0
Ludhiana,Ludhiana North,GEN,RAKESH JAIN,10,M,GEN,31,IND,245,124682,181931,0,10th Pass,1445164,320000,0,0,0,0,0,0,0,1
Ludhiana,Ludhiana North,GEN,PREM BHUSHAN JAIN,11,M,GEN,49,SHS,204,124682,181931,0,Graduate,3292527,380000,0,0,0,0,0,0,1,1
Ludhiana,Ludhiana North,GEN,JOGINDER LAL,12,M,SC,68,BMUP,195,124682,181931,0,12th Pass,2313228,0,0,0,0,0,0,0,0,0
Ludhiana,Gill,SC,KULDEEP SINGH VAID(BULARA),1,M,SC,56,INC,67927,181225,239146,0,Graduate Professional,170281324,16427182,0,1,1,1,1,1,1,1
Ludhiana,Gill,SC,JIWAN SINGH SANGOWAL,2,M,SC,52,AAAP,59286,181225,239146,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Gill,SC,DARSHAN SINGH SHIVALIK,3,M,SC,61,SAD,46476,181225,239146,0,10th Pass,52434597,0,1,0,0,0,0,1,0,1
Ludhiana,Gill,SC,BIKKER SINGH,4,M,SC,59,BSP,3455,181225,239146,0,Post Graduate,8585177,971000,0,1,0,0,0,0,1,1
Ludhiana,Gill,SC,KARTINDER PAL SINGH,6,M,SC,53,IND,886,181225,239146,0,12th Pass,87705585,0,0,0,0,0,0,1,0,1
Ludhiana,Gill,SC,KULDEEP SINGH,7,M,SC,27,IND,414,181225,239146,0,Not Given,132570,0,0,0,0,0,0,0,0,0
Ludhiana,Gill,SC,DARSHAN SINGH,8,M,SC,57,IND,406,181225,239146,0,Post Graduate,3372238,0,1,0,0,0,0,1,1,1
Ludhiana,Gill,SC,SUKHPREET SINGH,9,M,SC,30,APPA,376,181225,239146,0,Post Graduate,16478,0,0,0,0,0,0,0,1,0
Ludhiana,Gill,SC,HARBANS SINGH,10,M,SC,66,BMUP,179,181225,239146,0,Not Given,2090000,0,0,0,0,0,0,0,0,0
Ludhiana,Gill,SC,SUNIT,11,M,SC,35,IND,172,181225,239146,0,Not Given,115110,0,0,0,0,0,0,0,0,0
Ludhiana,Payal,SC,LAKHVIR SINGH LAKHA,1,M,SC,42,INC,57776,131533,159662,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Payal,SC,GURPREET SINGH LAPRAN,2,M,SC,36,AAAP,36280,131533,159662,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Payal,SC,ISHER SINGH MEHARBAN,3,M,SC,69,SAD,33044,131533,159662,0,10th Pass,0,0,0,0,0,0,0,0,0,0
